ID_person,name,vizier,set,mean,std,max,min,max-min,step_glm_v1,step_nn_v1,lasso_glm_v1,lasso_nn_v1,ridge_glm_v1,ridge_nn_v1,step_glm_v2,step_nn_v2,lasso_glm_v2,lasso_nn_v2,ridge_glm_v2,ridge_nn_v2
4044,,0,Train,0.01908852565275523,0.018797217417404134,0.052790772169828415,0.002194509059601022,0.05059626311022739,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013382671,0.0030022096084311076,0.05209837,0.0062681694976918865,0.052790772
1140,2ntyw-kA(.i),0,Train,0.018946914043592486,0.017953253357827614,0.05064740777015686,0.002194509059601022,0.04845289871055584,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017208228,0.0030022096084311076,0.050647408,0.006165232564629123,0.048819777
4592,,0,Train,0.019029893853913193,0.018735507334673187,0.052696581929922104,0.002194509059601022,0.05050207287032108,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013151834,0.0030022096084311076,0.05172805,0.006259935697537129,0.052696582
3865,7Ti : KA(.i)-in-n(.i),0,Train,0.14644505184275658,0.20700430342913628,0.5425904989242554,0.002194509059601022,0.5403959898646543,0.002194509059601022,0.036383927,0.004645037381365423,0.016116682,0.015257635226563145,0.18492605,0.002194509059601022,0.5425905,0.004889810130500348,0.5200318,0.015287074278166269,0.41282308
618,RwD-Izi,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
812,CSm-nfr : Ifi,0,Train,0.019023937105394424,0.018729248543068996,0.052686966955661774,0.002194509059601022,0.05049245789606075,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.0131284855,0.0030022096084311076,0.051690374,0.00625909553259645,0.052686967
2188,Mr(y)-Hr-n-PtH,0,Train,0.016867227852864968,0.0157794822792947,0.04634617269039154,0.002194509059601022,0.04415166363079052,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.010427221,0.0030022096084311076,0.034824323,0.006286694234215211,0.046346173
748,,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
3003,,0,Train,0.020204648136405535,0.01949089014319205,0.056116849184036255,0.002194509059601022,0.05392234012443523,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006895136179429973,0.04078042,0.002194509059601022,0.017675253,0.0030022096084311076,0.051262885,0.006781695621201992,0.05611685
4121,,0,Train,0.02025392879579188,0.02032813433454159,0.05846075713634491,0.002194509059601022,0.05626624807674389,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006480023706568702,0.043745764,0.002194509059601022,0.013184011,0.0030022096084311076,0.051779885,0.006453167936826567,0.058460757
1505,,0,Train,0.018230179244196055,0.017914439638283097,0.05133410543203354,0.002194509059601022,0.049139596372432516,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.01018699,0.0030022096084311076,0.046578255,0.006140477479799334,0.051334105
4148,Ppy-anx(.w) : ZTw,0,Train,0.020597021519537947,0.019294100048066833,0.05613866075873375,0.002194509059601022,0.05394415169913273,0.002194509059601022,0.036383927,0.005292805349490508,0.016116682,0.008688056456018927,0.041832354,0.002194509059601022,0.013239762,0.004763489120769035,0.051869556,0.008449947079747664,0.05613866
394,Ihbw,0,Train,0.018944428714034133,0.017950728447375518,0.050632230937480927,0.002194509059601022,0.048437721877879904,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017196797,0.0030022096084311076,0.05063223,0.006164922222318422,0.04881687
2333,anx.c-kAh ?,0,Train,0.01900967978291333,0.018017234010940054,0.05103003978729248,0.002194509059601022,0.04883553072769146,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.01749775,0.0030022096084311076,0.05103004,0.00617303182595031,0.048893012
2853,,0,Train,0.01908852565275523,0.018797217417404134,0.052790772169828415,0.002194509059601022,0.05059626311022739,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013382671,0.0030022096084311076,0.05209837,0.0062681694976918865,0.052790772
3665,Cfxi,0,Train,0.018937802779781365,0.01794399748424914,0.05059176683425903,0.002194509059601022,0.04839725777465801,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017166352,0.0030022096084311076,0.050591767,0.0061640947303242075,0.048809096
4474,,0,Train,0.01917580454752729,0.018889456405300077,0.052929650992155075,0.002194509059601022,0.05073514193255405,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013729581,0.0030022096084311076,0.052647796,0.0062803036958201395,0.05292965
2305,,0,Train,0.23218380489384785,0.2866674985571504,0.7642632126808167,0.013988947643909923,0.7502742650369068,0.018898377001319612,0.036383927,0.015185683548228014,0.7642632,0.016517653011775574,0.22307643,0.018898377001319612,0.6936706,0.013988947643909923,0.63397455,0.015008093669874954,0.33633983
3941,,0,Train,0.2105691845888309,0.2535659531703303,0.7642632126808167,0.013988947643909923,0.7502742650369068,0.018898377001319612,0.036383927,0.015185683548228014,0.7642632,0.0179251988118868,0.26707765,0.018898377001319612,0.43308666,0.013988947643909923,0.585288,0.016716300603526846,0.33911788
4405,Mry-ib II,0,Train,0.02189200365682484,0.022429792218058717,0.06447126716375351,0.002194509059601022,0.06227675810415249,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.0070383379461073795,0.053596336,0.002194509059601022,0.014181077,0.0030022096084311076,0.05335054,0.007122946745481321,0.06447127
2272,PtH-Htp : Iy-ny-anx,0,Train,0.04702074790441518,0.07510972229915823,0.2160952389240265,0.002194509059601022,0.21390072986442546,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.009911290331295137,0.21609524,0.002194509059601022,0.012654454,0.0030022096084311076,0.04372231,0.009995139106416424,0.208927
4118,,0,Train,0.01901160826389602,0.01871630284066545,0.05266705900430679,0.002194509059601022,0.05047254994470577,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.013080211,0.0030022096084311076,0.05161235,0.006257354040314182,0.05266706
72,Ra-Htp-wDA,0,Train,0.36477730638567785,0.3839560630746104,0.9240590333938599,0.002194509059601022,0.9218645243342588,0.002194509059601022,0.54228514,0.00305170030624361,0.39022645,0.014461617532641706,0.87854826,0.002194509059601022,0.86273474,0.0030022096084311076,0.740946,0.01362350542646803,0.92405903
